Die 0 0 2468100 2467200
Bin 839154 1.28294e+06 863835 1.30762e+06 0.819466
Bin 863835 1.28294e+06 888516 1.30762e+06 0.714165
Bin 888516 1.28294e+06 913197 1.30762e+06 0.735867
Bin 913197 1.28294e+06 937878 1.30762e+06 0.755367
Bin 937878 1.28294e+06 962559 1.30762e+06 0.442196
Bin 962559 1.28294e+06 987240 1.30762e+06 0.699652
Bin 987240 1.28294e+06 1.01192e+06 1.30762e+06 0.490973
Bin 1.01192e+06 1.28294e+06 1.0366e+06 1.30762e+06 0.682021
Bin 1.0366e+06 1.28294e+06 1.06128e+06 1.30762e+06 0.59348
Bin 1.06128e+06 1.28294e+06 1.08596e+06 1.30762e+06 0.560626
Bin 1.08596e+06 1.28294e+06 1.11064e+06 1.30762e+06 0.476838
Bin 1.11064e+06 1.28294e+06 1.13533e+06 1.30762e+06 0.649374
Bin 1.13533e+06 1.28294e+06 1.16001e+06 1.30762e+06 0.674446
Bin 1.16001e+06 1.28294e+06 1.18469e+06 1.30762e+06 0.535033
Bin 1.18469e+06 1.28294e+06 1.20937e+06 1.30762e+06 0.709214
Bin 1.20937e+06 1.28294e+06 1.23405e+06 1.30762e+06 0.767498
Bin 1.23405e+06 1.28294e+06 1.25873e+06 1.30762e+06 0.720213
Bin 1.25873e+06 1.28294e+06 1.28341e+06 1.30762e+06 0.887088
Bin 1.28341e+06 1.28294e+06 1.30809e+06 1.30762e+06 0.66661
Bin 1.30809e+06 1.28294e+06 1.33277e+06 1.30762e+06 0.672253
Bin 1.33277e+06 1.28294e+06 1.35746e+06 1.30762e+06 0.694845
Bin 1.35746e+06 1.28294e+06 1.38214e+06 1.30762e+06 0.742364
Bin 1.38214e+06 1.28294e+06 1.40682e+06 1.30762e+06 0.578221
Bin 1.40682e+06 1.28294e+06 1.4315e+06 1.30762e+06 0.549806
Bin 1.4315e+06 1.28294e+06 1.45618e+06 1.30762e+06 0.679002
Bin 1.45618e+06 1.28294e+06 1.48086e+06 1.30762e+06 0.557831
Bin 1.48086e+06 1.28294e+06 1.50554e+06 1.30762e+06 0.532103
Bin 1.50554e+06 1.28294e+06 1.53022e+06 1.30762e+06 0.583199
Bin 1.53022e+06 1.28294e+06 1.5549e+06 1.30762e+06 0.643335
Bin 1.5549e+06 1.28294e+06 1.57958e+06 1.30762e+06 0.769233
Bin 1.57958e+06 1.28294e+06 1.60426e+06 1.30762e+06 0.678382
Bin 1.60426e+06 1.28294e+06 1.62895e+06 1.30762e+06 0.628885
Bin 1.62895e+06 1.28294e+06 1.65363e+06 1.30762e+06 0.757254
Bin 1.65363e+06 1.28294e+06 1.67831e+06 1.30762e+06 0.580908
Bin 1.67831e+06 1.28294e+06 1.70299e+06 1.30762e+06 0.705412
Bin 1.70299e+06 1.28294e+06 1.72767e+06 1.30762e+06 0.540982
Bin 1.72767e+06 1.28294e+06 1.75235e+06 1.30762e+06 0.680089
Bin 1.75235e+06 1.28294e+06 1.77703e+06 1.30762e+06 0.762493
Bin 1.77703e+06 1.28294e+06 1.80171e+06 1.30762e+06 0.578967
Bin 1.80171e+06 1.28294e+06 1.82639e+06 1.30762e+06 0.454974
Bin 1.82639e+06 1.28294e+06 1.85108e+06 1.30762e+06 0.692032
Bin 1.85108e+06 1.28294e+06 1.87576e+06 1.30762e+06 0.513097
Bin 1.87576e+06 1.28294e+06 1.90044e+06 1.30762e+06 0.638555
Bin 1.90044e+06 1.28294e+06 1.92512e+06 1.30762e+06 0.573925
Bin 1.92512e+06 1.28294e+06 1.9498e+06 1.30762e+06 0.613115
Bin 1.9498e+06 1.28294e+06 1.97448e+06 1.30762e+06 0.427638
Bin 1.97448e+06 1.28294e+06 1.99916e+06 1.30762e+06 0.533748
Bin 1.99916e+06 1.28294e+06 2.02384e+06 1.30762e+06 0.493112
Bin 2.02384e+06 1.28294e+06 2.04852e+06 1.30762e+06 0.493876
Bin 2.04852e+06 1.28294e+06 2.0732e+06 1.30762e+06 0.557553
Bin 2.0732e+06 1.28294e+06 2.09788e+06 1.30762e+06 0.60092
Bin 2.09788e+06 1.28294e+06 2.12257e+06 1.30762e+06 0.365408
Bin 2.12257e+06 1.28294e+06 2.14725e+06 1.30762e+06 0.00415165
Bin 2.14725e+06 1.28294e+06 2.17193e+06 1.30762e+06 0
Bin 2.17193e+06 1.28294e+06 2.19661e+06 1.30762e+06 0
Bin 2.19661e+06 1.28294e+06 2.22129e+06 1.30762e+06 0
Bin 2.22129e+06 1.28294e+06 2.24597e+06 1.30762e+06 0
Bin 2.24597e+06 1.28294e+06 2.27065e+06 1.30762e+06 0
Bin 2.27065e+06 1.28294e+06 2.29533e+06 1.30762e+06 0
Bin 2.29533e+06 1.28294e+06 2.32001e+06 1.30762e+06 0
Bin 2.32001e+06 1.28294e+06 2.3447e+06 1.30762e+06 0
Bin 2.3447e+06 1.28294e+06 2.36938e+06 1.30762e+06 0
Bin 2.36938e+06 1.28294e+06 2.39406e+06 1.30762e+06 0
Bin 2.39406e+06 1.28294e+06 2.41874e+06 1.30762e+06 0
Bin 2.41874e+06 1.28294e+06 2.44342e+06 1.30762e+06 0
Bin 2.44342e+06 1.28294e+06 2.4681e+06 1.30762e+06 0
Bin 0 1.30762e+06 24681 1.33229e+06 0.214367
Bin 24681 1.30762e+06 49362 1.33229e+06 0.0375176
Bin 49362 1.30762e+06 74043 1.33229e+06 0
Bin 74043 1.30762e+06 98724 1.33229e+06 0.00977705
Bin 98724 1.30762e+06 123405 1.33229e+06 0.199783
Bin 123405 1.30762e+06 148086 1.33229e+06 0.401344
Bin 148086 1.30762e+06 172767 1.33229e+06 0.301965
Bin 172767 1.30762e+06 197448 1.33229e+06 0.748133
Bin 197448 1.30762e+06 222129 1.33229e+06 0.738006
Bin 222129 1.30762e+06 246810 1.33229e+06 0.854647
Bin 246810 1.30762e+06 271491 1.33229e+06 0.80383
Bin 271491 1.30762e+06 296172 1.33229e+06 0.776781
Bin 296172 1.30762e+06 320853 1.33229e+06 0.896119
Bin 320853 1.30762e+06 345534 1.33229e+06 0.86163
Bin 345534 1.30762e+06 370215 1.33229e+06 0.89691
Bin 370215 1.30762e+06 394896 1.33229e+06 0.899534
Bin 394896 1.30762e+06 419577 1.33229e+06 0.85312
Bin 419577 1.30762e+06 444258 1.33229e+06 0.694332
Bin 444258 1.30762e+06 468939 1.33229e+06 0.544756
Bin 468939 1.30762e+06 493620 1.33229e+06 0.730053
Bin 493620 1.30762e+06 518301 1.33229e+06 0.812097
Bin 518301 1.30762e+06 542982 1.33229e+06 0.796299
Bin 542982 1.30762e+06 567663 1.33229e+06 0.921173
Bin 567663 1.30762e+06 592344 1.33229e+06 0.904512
Bin 592344 1.30762e+06 617025 1.33229e+06 0.875864
Bin 617025 1.30762e+06 641706 1.33229e+06 0.74497
Bin 641706 1.30762e+06 666387 1.33229e+06 0.833215
Bin 666387 1.30762e+06 691068 1.33229e+06 0.685301
Bin 691068 1.30762e+06 715749 1.33229e+06 0.662566
Bin 715749 1.30762e+06 740430 1.33229e+06 0.532625
Bin 740430 1.30762e+06 765111 1.33229e+06 0.559934
Bin 765111 1.30762e+06 789792 1.33229e+06 0.643614
Bin 789792 1.30762e+06 814473 1.33229e+06 0.52557
Bin 814473 1.30762e+06 839154 1.33229e+06 0.75206
Bin 839154 1.30762e+06 863835 1.33229e+06 0.794269
Bin 863835 1.30762e+06 888516 1.33229e+06 0.726728
Bin 888516 1.30762e+06 913197 1.33229e+06 0.688698
Bin 913197 1.30762e+06 937878 1.33229e+06 0.487999
Bin 937878 1.30762e+06 962559 1.33229e+06 0.543498
Bin 962559 1.30762e+06 987240 1.33229e+06 0.64179
Bin 987240 1.30762e+06 1.01192e+06 1.33229e+06 0.73203
Bin 1.01192e+06 1.30762e+06 1.0366e+06 1.33229e+06 0.819825
Bin 1.0366e+06 1.30762e+06 1.06128e+06 1.33229e+06 0.45262
Bin 1.06128e+06 1.30762e+06 1.08596e+06 1.33229e+06 0.597586
Bin 1.08596e+06 1.30762e+06 1.11064e+06 1.33229e+06 0.573863
Bin 1.11064e+06 1.30762e+06 1.13533e+06 1.33229e+06 0.577637
Bin 1.13533e+06 1.30762e+06 1.16001e+06 1.33229e+06 0.659987
Bin 1.16001e+06 1.30762e+06 1.18469e+06 1.33229e+06 0.665235
Bin 1.18469e+06 1.30762e+06 1.20937e+06 1.33229e+06 0.790557
Bin 1.20937e+06 1.30762e+06 1.23405e+06 1.33229e+06 0.506142
Bin 1.23405e+06 1.30762e+06 1.25873e+06 1.33229e+06 0.602861
Bin 1.25873e+06 1.30762e+06 1.28341e+06 1.33229e+06 0.675991
Bin 1.28341e+06 1.30762e+06 1.30809e+06 1.33229e+06 0.620582
Bin 1.30809e+06 1.30762e+06 1.33277e+06 1.33229e+06 0.660391
Bin 1.33277e+06 1.30762e+06 1.35746e+06 1.33229e+06 0.747342
Bin 1.35746e+06 1.30762e+06 1.38214e+06 1.33229e+06 0.68611
Bin 1.38214e+06 1.30762e+06 1.40682e+06 1.33229e+06 0.71483
Bin 1.40682e+06 1.30762e+06 1.4315e+06 1.33229e+06 0.655718
Bin 1.4315e+06 1.30762e+06 1.45618e+06 1.33229e+06 0.663914
Bin 1.45618e+06 1.30762e+06 1.48086e+06 1.33229e+06 0.670528
Bin 1.48086e+06 1.30762e+06 1.50554e+06 1.33229e+06 0.458344
Bin 1.50554e+06 1.30762e+06 1.53022e+06 1.33229e+06 0.568731
Bin 1.53022e+06 1.30762e+06 1.5549e+06 1.33229e+06 0.576549
Bin 1.5549e+06 1.30762e+06 1.57958e+06 1.33229e+06 0.671588
Bin 1.57958e+06 1.30762e+06 1.60426e+06 1.33229e+06 0.649455
Bin 1.60426e+06 1.30762e+06 1.62895e+06 1.33229e+06 0.439069
Bin 1.62895e+06 1.30762e+06 1.65363e+06 1.33229e+06 0.772001
Bin 1.65363e+06 1.30762e+06 1.67831e+06 1.33229e+06 0.52912
Bin 1.67831e+06 1.30762e+06 1.70299e+06 1.33229e+06 0.620933
Bin 1.70299e+06 1.30762e+06 1.72767e+06 1.33229e+06 0.529758
Bin 1.72767e+06 1.30762e+06 1.75235e+06 1.33229e+06 0.700811
Bin 1.75235e+06 1.30762e+06 1.77703e+06 1.33229e+06 0.70987
Bin 1.77703e+06 1.30762e+06 1.80171e+06 1.33229e+06 0.618327
Bin 1.80171e+06 1.30762e+06 1.82639e+06 1.33229e+06 0.535994
Bin 1.82639e+06 1.30762e+06 1.85108e+06 1.33229e+06 0.581312
Bin 1.85108e+06 1.30762e+06 1.87576e+06 1.33229e+06 0.691933
Bin 1.87576e+06 1.30762e+06 1.90044e+06 1.33229e+06 0.54109
Bin 1.90044e+06 1.30762e+06 1.92512e+06 1.33229e+06 0.757119
Bin 1.92512e+06 1.30762e+06 1.9498e+06 1.33229e+06 0.598341
Bin 1.9498e+06 1.30762e+06 1.97448e+06 1.33229e+06 0.552439
Bin 1.97448e+06 1.30762e+06 1.99916e+06 1.33229e+06 0.60438
Bin 1.99916e+06 1.30762e+06 2.02384e+06 1.33229e+06 0.560132
Bin 2.02384e+06 1.30762e+06 2.04852e+06 1.33229e+06 0.537288
Bin 2.04852e+06 1.30762e+06 2.0732e+06 1.33229e+06 0.6214
Bin 2.0732e+06 1.30762e+06 2.09788e+06 1.33229e+06 0.458227
Bin 2.09788e+06 1.30762e+06 2.12257e+06 1.33229e+06 0.152766
Bin 2.12257e+06 1.30762e+06 2.14725e+06 1.33229e+06 0
Bin 2.14725e+06 1.30762e+06 2.17193e+06 1.33229e+06 0
Bin 2.17193e+06 1.30762e+06 2.19661e+06 1.33229e+06 0
Bin 2.19661e+06 1.30762e+06 2.22129e+06 1.33229e+06 0
Bin 2.22129e+06 1.30762e+06 2.24597e+06 1.33229e+06 0
Bin 2.24597e+06 1.30762e+06 2.27065e+06 1.33229e+06 0
Bin 2.27065e+06 1.30762e+06 2.29533e+06 1.33229e+06 0
Bin 2.29533e+06 1.30762e+06 2.32001e+06 1.33229e+06 0
Bin 2.32001e+06 1.30762e+06 2.3447e+06 1.33229e+06 0
Bin 2.3447e+06 1.30762e+06 2.36938e+06 1.33229e+06 0
Bin 2.36938e+06 1.30762e+06 2.39406e+06 1.33229e+06 0
Bin 2.39406e+06 1.30762e+06 2.41874e+06 1.33229e+06 0
Bin 2.41874e+06 1.30762e+06 2.44342e+06 1.33229e+06 0
Bin 2.44342e+06 1.30762e+06 2.4681e+06 1.33229e+06 0
Bin 0 1.33229e+06 24681 1.35696e+06 0.0943557
Bin 24681 1.33229e+06 49362 1.35696e+06 0
Bin 49362 1.33229e+06 74043 1.35696e+06 0
Bin 74043 1.33229e+06 98724 1.35696e+06 0
Bin 98724 1.33229e+06 123405 1.35696e+06 0
Bin 123405 1.33229e+06 148086 1.35696e+06 0
Bin 148086 1.33229e+06 172767 1.35696e+06 0
Bin 172767 1.33229e+06 197448 1.35696e+06 0.368598
Bin 197448 1.33229e+06 222129 1.35696e+06 0.729469
Bin 222129 1.33229e+06 246810 1.35696e+06 0.843325
Bin 246810 1.33229e+06 271491 1.35696e+06 0.70579
Bin 271491 1.33229e+06 296172 1.35696e+06 0.831777
Bin 296172 1.33229e+06 320853 1.35696e+06 0.907621
Bin 320853 1.33229e+06 345534 1.35696e+06 0.746857
Bin 345534 1.33229e+06 370215 1.35696e+06 0.867902
Bin 370215 1.33229e+06 394896 1.35696e+06 0.92137
Bin 394896 1.33229e+06 419577 1.35696e+06 0.760292
Bin 419577 1.33229e+06 444258 1.35696e+06 0.851592
Bin 444258 1.33229e+06 468939 1.35696e+06 0.56484
Bin 468939 1.33229e+06 493620 1.35696e+06 0.852401
Bin 493620 1.33229e+06 518301 1.35696e+06 0.833125
Bin 518301 1.33229e+06 542982 1.35696e+06 0.728327
Bin 542982 1.33229e+06 567663 1.35696e+06 0.760309
Bin 567663 1.33229e+06 592344 1.35696e+06 0.853892
Bin 592344 1.33229e+06 617025 1.35696e+06 0.736244
Bin 617025 1.33229e+06 641706 1.35696e+06 0.738095
Bin 641706 1.33229e+06 666387 1.35696e+06 0.820634
Bin 666387 1.33229e+06 691068 1.35696e+06 0.827104
Bin 691068 1.33229e+06 715749 1.35696e+06 0.736433
Bin 715749 1.33229e+06 740430 1.35696e+06 0.701656
Bin 740430 1.33229e+06 765111 1.35696e+06 0.731616
Bin 765111 1.33229e+06 789792 1.35696e+06 0.722468
Bin 789792 1.33229e+06 814473 1.35696e+06 0.608514
Bin 814473 1.33229e+06 839154 1.35696e+06 0.712808
Bin 839154 1.33229e+06 863835 1.35696e+06 0.754711
Bin 863835 1.33229e+06 888516 1.35696e+06 0.707857
Bin 888516 1.33229e+06 913197 1.35696e+06 0.955141
Bin 913197 1.33229e+06 937878 1.35696e+06 0.865422
Bin 937878 1.33229e+06 962559 1.35696e+06 0.631456
Bin 962559 1.33229e+06 987240 1.35696e+06 0.591305
Bin 987240 1.33229e+06 1.01192e+06 1.35696e+06 0.767975
Bin 1.01192e+06 1.33229e+06 1.0366e+06 1.35696e+06 0.877967
Bin 1.0366e+06 1.33229e+06 1.06128e+06 1.35696e+06 0.530621
Bin 1.06128e+06 1.33229e+06 1.08596e+06 1.35696e+06 0.60145
Bin 1.08596e+06 1.33229e+06 1.11064e+06 1.35696e+06 0.654919
Bin 1.11064e+06 1.33229e+06 1.13533e+06 1.35696e+06 0.560383
Bin 1.13533e+06 1.33229e+06 1.16001e+06 1.35696e+06 0.473801
Bin 1.16001e+06 1.33229e+06 1.18469e+06 1.35696e+06 0.78264
Bin 1.18469e+06 1.33229e+06 1.20937e+06 1.35696e+06 0.617859
Bin 1.20937e+06 1.33229e+06 1.23405e+06 1.35696e+06 0.612378
Bin 1.23405e+06 1.33229e+06 1.25873e+06 1.35696e+06 0.521023
Bin 1.25873e+06 1.33229e+06 1.28341e+06 1.35696e+06 0.581878
Bin 1.28341e+06 1.33229e+06 1.30809e+06 1.35696e+06 0.778282
Bin 1.30809e+06 1.33229e+06 1.33277e+06 1.35696e+06 0.512037
Bin 1.33277e+06 1.33229e+06 1.35746e+06 1.35696e+06 0.609089
Bin 1.35746e+06 1.33229e+06 1.38214e+06 1.35696e+06 0.516045
Bin 1.38214e+06 1.33229e+06 1.40682e+06 1.35696e+06 0.617859
Bin 1.40682e+06 1.33229e+06 1.4315e+06 1.35696e+06 0.668542
Bin 1.4315e+06 1.33229e+06 1.45618e+06 1.35696e+06 0.546203
Bin 1.45618e+06 1.33229e+06 1.48086e+06 1.35696e+06 0.733638
Bin 1.48086e+06 1.33229e+06 1.50554e+06 1.35696e+06 0.615424
Bin 1.50554e+06 1.33229e+06 1.53022e+06 1.35696e+06 0.527718
Bin 1.53022e+06 1.33229e+06 1.5549e+06 1.35696e+06 0.567644
Bin 1.5549e+06 1.33229e+06 1.57958e+06 1.35696e+06 0.566512
Bin 1.57958e+06 1.33229e+06 1.60426e+06 1.35696e+06 0.593992
Bin 1.60426e+06 1.33229e+06 1.62895e+06 1.35696e+06 0.637485
Bin 1.62895e+06 1.33229e+06 1.65363e+06 1.35696e+06 0.631195
Bin 1.65363e+06 1.33229e+06 1.67831e+06 1.35696e+06 0.453537
Bin 1.67831e+06 1.33229e+06 1.70299e+06 1.35696e+06 0.707758
Bin 1.70299e+06 1.33229e+06 1.72767e+06 1.35696e+06 0.763383
Bin 1.72767e+06 1.33229e+06 1.75235e+06 1.35696e+06 0.406988
Bin 1.75235e+06 1.33229e+06 1.77703e+06 1.35696e+06 0.333049
Bin 1.77703e+06 1.33229e+06 1.80171e+06 1.35696e+06 0.803893
Bin 1.80171e+06 1.33229e+06 1.82639e+06 1.35696e+06 0.764946
Bin 1.82639e+06 1.33229e+06 1.85108e+06 1.35696e+06 0.700847
Bin 1.85108e+06 1.33229e+06 1.87576e+06 1.35696e+06 0.573063
Bin 1.87576e+06 1.33229e+06 1.90044e+06 1.35696e+06 0.723628
Bin 1.90044e+06 1.33229e+06 1.92512e+06 1.35696e+06 0.643219
Bin 1.92512e+06 1.33229e+06 1.9498e+06 1.35696e+06 0.561408
Bin 1.9498e+06 1.33229e+06 1.97448e+06 1.35696e+06 0.608783
Bin 1.97448e+06 1.33229e+06 1.99916e+06 1.35696e+06 0.675281
Bin 1.99916e+06 1.33229e+06 2.02384e+06 1.35696e+06 0.579129
Bin 2.02384e+06 1.33229e+06 2.04852e+06 1.35696e+06 0.719314
Bin 2.04852e+06 1.33229e+06 2.0732e+06 1.35696e+06 0.493004
Bin 2.0732e+06 1.33229e+06 2.09788e+06 1.35696e+06 0.140186
Bin 2.09788e+06 1.33229e+06 2.12257e+06 1.35696e+06 0
Bin 2.12257e+06 1.33229e+06 2.14725e+06 1.35696e+06 0
Bin 2.14725e+06 1.33229e+06 2.17193e+06 1.35696e+06 0
Bin 2.17193e+06 1.33229e+06 2.19661e+06 1.35696e+06 0
Bin 2.19661e+06 1.33229e+06 2.22129e+06 1.35696e+06 0
Bin 2.22129e+06 1.33229e+06 2.24597e+06 1.35696e+06 0
Bin 2.24597e+06 1.33229e+06 2.27065e+06 1.35696e+06 0
Bin 2.27065e+06 1.33229e+06 2.29533e+06 1.35696e+06 0
Bin 2.29533e+06 1.33229e+06 2.32001e+06 1.35696e+06 0
Bin 2.32001e+06 1.33229e+06 2.3447e+06 1.35696e+06 0
Bin 2.3447e+06 1.33229e+06 2.36938e+06 1.35696e+06 0
Bin 2.36938e+06 1.33229e+06 2.39406e+06 1.35696e+06 0
Bin 2.39406e+06 1.33229e+06 2.41874e+06 1.35696e+06 0
Bin 2.41874e+06 1.33229e+06 2.44342e+06 1.35696e+06 0
Bin 2.44342e+06 1.33229e+06 2.4681e+06 1.35696e+06 0
Bin 0 1.35696e+06 24681 1.38163e+06 0
Bin 24681 1.35696e+06 49362 1.38163e+06 0
Bin 49362 1.35696e+06 74043 1.38163e+06 0
Bin 74043 1.35696e+06 98724 1.38163e+06 0
Bin 98724 1.35696e+06 123405 1.38163e+06 0
Bin 123405 1.35696e+06 148086 1.38163e+06 0
Bin 148086 1.35696e+06 172767 1.38163e+06 0
Bin 172767 1.35696e+06 197448 1.38163e+06 0.0225555
Bin 197448 1.35696e+06 222129 1.38163e+06 0.599824
Bin 222129 1.35696e+06 246810 1.38163e+06 0.755394
Bin 246810 1.35696e+06 271491 1.38163e+06 0.80064
Bin 271491 1.35696e+06 296172 1.38163e+06 0.797746
Bin 296172 1.35696e+06 320853 1.38163e+06 0.767678
Bin 320853 1.35696e+06 345534 1.38163e+06 0.775029
Bin 345534 1.35696e+06 370215 1.38163e+06 0.874821
Bin 370215 1.35696e+06 394896 1.38163e+06 0.93449
Bin 394896 1.35696e+06 419577 1.38163e+06 0.865233
Bin 419577 1.35696e+06 444258 1.38163e+06 0.797333
Bin 444258 1.35696e+06 468939 1.38163e+06 0.714956
Bin 468939 1.35696e+06 493620 1.38163e+06 0.88902
Bin 493620 1.35696e+06 518301 1.38163e+06 0.869025
Bin 518301 1.35696e+06 542982 1.38163e+06 0.659268
Bin 542982 1.35696e+06 567663 1.38163e+06 0.692553
Bin 567663 1.35696e+06 592344 1.38163e+06 0.843325
Bin 592344 1.35696e+06 617025 1.38163e+06 0.732165
Bin 617025 1.35696e+06 641706 1.38163e+06 0.740701
Bin 641706 1.35696e+06 666387 1.38163e+06 0.660993
Bin 666387 1.35696e+06 691068 1.38163e+06 0.673125
Bin 691068 1.35696e+06 715749 1.38163e+06 0.670842
Bin 715749 1.35696e+06 740430 1.38163e+06 0.682417
Bin 740430 1.35696e+06 765111 1.38163e+06 0.623062
Bin 765111 1.35696e+06 789792 1.38163e+06 0.712673
Bin 789792 1.35696e+06 814473 1.38163e+06 0.671238
Bin 814473 1.35696e+06 839154 1.38163e+06 0.790306
Bin 839154 1.35696e+06 863835 1.38163e+06 0.90169
Bin 863835 1.35696e+06 888516 1.38163e+06 0.802248
Bin 888516 1.35696e+06 913197 1.38163e+06 0.886
Bin 913197 1.35696e+06 937878 1.38163e+06 0.860641
Bin 937878 1.35696e+06 962559 1.38163e+06 0.739183
Bin 962559 1.35696e+06 987240 1.38163e+06 0.669252
Bin 987240 1.35696e+06 1.01192e+06 1.38163e+06 0.780286
Bin 1.01192e+06 1.35696e+06 1.0366e+06 1.38163e+06 0.883448
Bin 1.0366e+06 1.35696e+06 1.06128e+06 1.38163e+06 0.628301
Bin 1.06128e+06 1.35696e+06 1.08596e+06 1.38163e+06 0.620897
Bin 1.08596e+06 1.35696e+06 1.11064e+06 1.38163e+06 0.661712
Bin 1.11064e+06 1.35696e+06 1.13533e+06 1.38163e+06 0.665576
Bin 1.13533e+06 1.35696e+06 1.16001e+06 1.38163e+06 0.873114
Bin 1.16001e+06 1.35696e+06 1.18469e+06 1.38163e+06 0.835012
Bin 1.18469e+06 1.35696e+06 1.20937e+06 1.38163e+06 0.593012
Bin 1.20937e+06 1.35696e+06 1.23405e+06 1.38163e+06 0.505217
Bin 1.23405e+06 1.35696e+06 1.25873e+06 1.38163e+06 0.566054
Bin 1.25873e+06 1.35696e+06 1.28341e+06 1.38163e+06 0.61555
Bin 1.28341e+06 1.35696e+06 1.30809e+06 1.38163e+06 0.640163
Bin 1.30809e+06 1.35696e+06 1.33277e+06 1.38163e+06 0.579937
Bin 1.33277e+06 1.35696e+06 1.35746e+06 1.38163e+06 0.611569
Bin 1.35746e+06 1.35696e+06 1.38214e+06 1.38163e+06 0.557831
Bin 1.38214e+06 1.35696e+06 1.40682e+06 1.38163e+06 0.644998
Bin 1.40682e+06 1.35696e+06 1.4315e+06 1.38163e+06 0.694422
Bin 1.4315e+06 1.35696e+06 1.45618e+06 1.38163e+06 0.634753
Bin 1.45618e+06 1.35696e+06 1.48086e+06 1.38163e+06 0.777276
Bin 1.48086e+06 1.35696e+06 1.50554e+06 1.38163e+06 0.676764
Bin 1.50554e+06 1.35696e+06 1.53022e+06 1.38163e+06 0.626261
Bin 1.53022e+06 1.35696e+06 1.5549e+06 1.38163e+06 0.636973
Bin 1.5549e+06 1.35696e+06 1.57958e+06 1.38163e+06 0.673601
Bin 1.57958e+06 1.35696e+06 1.60426e+06 1.38163e+06 0.69267
Bin 1.60426e+06 1.35696e+06 1.62895e+06 1.38163e+06 0.673475
Bin 1.62895e+06 1.35696e+06 1.65363e+06 1.38163e+06 0.713824
Bin 1.65363e+06 1.35696e+06 1.67831e+06 1.38163e+06 0.484314
Bin 1.67831e+06 1.35696e+06 1.70299e+06 1.38163e+06 0.656932
Bin 1.70299e+06 1.35696e+06 1.72767e+06 1.38163e+06 0.701701
Bin 1.72767e+06 1.35696e+06 1.75235e+06 1.38163e+06 0.76793
Bin 1.75235e+06 1.35696e+06 1.77703e+06 1.38163e+06 0.745464
Bin 1.77703e+06 1.35696e+06 1.80171e+06 1.38163e+06 0.665307
Bin 1.80171e+06 1.35696e+06 1.82639e+06 1.38163e+06 0.594315
Bin 1.82639e+06 1.35696e+06 1.85108e+06 1.38163e+06 0.54898
Bin 1.85108e+06 1.35696e+06 1.87576e+06 1.38163e+06 0.607211
Bin 1.87576e+06 1.35696e+06 1.90044e+06 1.38163e+06 0.701836
Bin 1.90044e+06 1.35696e+06 1.92512e+06 1.38163e+06 0.704172
Bin 1.92512e+06 1.35696e+06 1.9498e+06 1.38163e+06 0.606626
Bin 1.9498e+06 1.35696e+06 1.97448e+06 1.38163e+06 0.560437
Bin 1.97448e+06 1.35696e+06 1.99916e+06 1.38163e+06 0.711721
Bin 1.99916e+06 1.35696e+06 2.02384e+06 1.38163e+06 0.590316
Bin 2.02384e+06 1.35696e+06 2.04852e+06 1.38163e+06 0.612962
Bin 2.04852e+06 1.35696e+06 2.0732e+06 1.38163e+06 0.289061
Bin 2.0732e+06 1.35696e+06 2.09788e+06 1.38163e+06 0.158293
Bin 2.09788e+06 1.35696e+06 2.12257e+06 1.38163e+06 0.0210728
Bin 2.12257e+06 1.35696e+06 2.14725e+06 1.38163e+06 0
Bin 2.14725e+06 1.35696e+06 2.17193e+06 1.38163e+06 0
Bin 2.17193e+06 1.35696e+06 2.19661e+06 1.38163e+06 0
Bin 2.19661e+06 1.35696e+06 2.22129e+06 1.38163e+06 0
Bin 2.22129e+06 1.35696e+06 2.24597e+06 1.38163e+06 0
Bin 2.24597e+06 1.35696e+06 2.27065e+06 1.38163e+06 0
Bin 2.27065e+06 1.35696e+06 2.29533e+06 1.38163e+06 0
Bin 2.29533e+06 1.35696e+06 2.32001e+06 1.38163e+06 0
Bin 2.32001e+06 1.35696e+06 2.3447e+06 1.38163e+06 0
Bin 2.3447e+06 1.35696e+06 2.36938e+06 1.38163e+06 0
Bin 2.36938e+06 1.35696e+06 2.39406e+06 1.38163e+06 0
Bin 2.39406e+06 1.35696e+06 2.41874e+06 1.38163e+06 0
Bin 2.41874e+06 1.35696e+06 2.44342e+06 1.38163e+06 0
Bin 2.44342e+06 1.35696e+06 2.4681e+06 1.38163e+06 0
Bin 0 1.38163e+06 24681 1.4063e+06 0.0224657
Bin 24681 1.38163e+06 49362 1.4063e+06 0
Bin 49362 1.38163e+06 74043 1.4063e+06 0
Bin 74043 1.38163e+06 98724 1.4063e+06 0
Bin 98724 1.38163e+06 123405 1.4063e+06 0
Bin 123405 1.38163e+06 148086 1.4063e+06 0
Bin 148086 1.38163e+06 172767 1.4063e+06 0
Bin 172767 1.38163e+06 197448 1.4063e+06 0
Bin 197448 1.38163e+06 222129 1.4063e+06 0.130489
Bin 222129 1.38163e+06 246810 1.4063e+06 0.359082
Bin 246810 1.38163e+06 271491 1.4063e+06 0.51308
Bin 271491 1.38163e+06 296172 1.4063e+06 0.73362
Bin 296172 1.38163e+06 320853 1.4063e+06 0.688563
Bin 320853 1.38163e+06 345534 1.4063e+06 0.769368
Bin 345534 1.38163e+06 370215 1.4063e+06 0.912833
